customer_id,total_purchases,avg_order_value,days_since_last_purchase,total_spend,rfm_combined,cluster,segment
3572,18,80.11,140,573.63,0.31958899828106985,0,At Risk
4248,4,29.73,300,524.53,0.09288010812547491,3,Lost Customers
2389,26,183.03,62,1570.08,0.4583908568339273,2,Loyal Customers
1472,26,203.66,77,2176.05,0.45814018316483457,2,Loyal Customers
2631,16,84.34,112,587.3,0.3342348086014532,2,Loyal Customers
1836,32,162.21,46,4766.81,0.5780829663217105,2,Loyal Customers
4929,1,34.15,336,398.92,0.040168528506893106,0,At Risk
3476,15,76.72,120,696.2,0.3236826043288661,2,Loyal Customers
1534,26,261.51,36,3851.62,0.5329750281703141,2,Loyal Customers
4328,1,43.42,228,572.62,0.14293524285870343,3,Lost Customers
2485,26,296.52,64,3238.53,0.49368996006137444,2,Loyal Customers
4208,4,52.94,247,476.37,0.14034312750019132,3,Lost Customers
1173,31,106.57,64,4594.73,0.5521201692454375,2,Loyal Customers
1428,32,148.91,44,1725.42,0.5122297003026703,2,Loyal Customers
326,48,457.32,25,10054.55,0.8053854935179313,1,Champions
1052,25,177.27,80,3364.49,0.47619141109714463,2,Loyal Customers
3320,10,81.78,177,827.26,0.24615289597074885,3,Lost Customers
4722,5,40.07,357,145.18,0.037889759646590505,3,Lost Customers
3865,6,46.05,231,502.03,0.16686562895054816,3,Lost Customers
2604,19,130.72,195,1520.32,0.2959405759990375,3,Lost Customers
1739,18,278.84,35,3706.82,0.4854705800366112,2,Loyal Customers
1197,30,224.4,45,4309.38,0.5575193830979929,2,Loyal Customers
621,44,564.26,12,7933.09,0.7474792463099714,1,Champions
1375,32,217.11,24,2057.87,0.5379432439866525,2,Loyal Customers
2880,19,91.13,139,1426.46,0.3451338151555634,2,Loyal Customers
1190,29,245.26,58,4072.58,0.5346950260813608,2,Loyal Customers
329,49,467.89,18,5389.96,0.7136371129504647,1,Champions
649,55,581.17,2,10444.82,0.8746810706675534,1,Champions
898,43,341.9,25,5516.69,0.6761488706613846,1,Champions
3883,3,54.68,356,464.99,0.034623303382636375,3,Lost Customers
1124,20,292.04,28,3507.79,0.498750948256031,2,Loyal Customers
1892,22,169.25,41,4047.17,0.5101492809178292,2,Loyal Customers
4644,4,57.12,240,390.34,0.1448388249166383,3,Lost Customers
4792,2,66.98,215,312.65,0.1547042067409089,3,Lost Customers
4530,7,52.43,269,441.81,0.1363766426250217,3,Lost Customers
4235,6,24.79,329,97.76,0.06812519200915128,3,Lost Customers
1594,17,165.72,69,3799.73,0.45075300168934834,2,Loyal Customers
3313,19,65.29,117,1003.27,0.3558624320056727,0,At Risk
2548,6,77.32,94,885.82,0.3008645784085879,0,At Risk
1546,29,111.99,32,3176.48,0.5385622470389416,2,Loyal Customers
4337,5,59.52,211,376.05,0.17672730145851975,3,Lost Customers
1024,31,132.72,76,4451.12,0.5379351822352598,2,Loyal Customers
1972,32,266.64,74,2507.93,0.5021715812719171,2,Loyal Customers
4989,6,28.47,342,303.95,0.060809095906244205,3,Lost Customers
1715,16,279.26,26,2260.28,0.45022080552949867,2,Loyal Customers
1718,34,241.15,32,2476.38,0.551230423688187,2,Loyal Customers
1478,27,283.03,84,4415.44,0.5072162624849869,2,Loyal Customers
810,43,403.78,4,9252.28,0.7785135168151416,1,Champions
2851,9,126.08,157,1830.81,0.2811517510926644,0,At Risk
979,31,302.27,9,14650.15,0.8262653234712222,1,Champions
4688,3,28.79,286,235.81,0.09362556956353069,0,At Risk
4896,5,49.61,296,287.14,0.09690982151996395,3,Lost Customers
1685,30,184.37,33,4434.75,0.5712984471040198,2,Loyal Customers
4661,6,37.31,319,389.51,0.08377546632351163,3,Lost Customers
1515,25,151.96,59,1572.25,0.4555366844420013,2,Loyal Customers
2405,22,199.85,43,2287.06,0.4691473219133185,2,Loyal Customers
2022,21,158.59,30,1575.77,0.4595729269606256,2,Loyal Customers
4554,4,69.03,352,522.71,0.04522055722421487,3,Lost Customers
1768,17,259.06,73,3669.64,0.44419490353018437,2,Loyal Customers
175,44,478.69,16,9433.8,0.7772138693771756,1,Champions
1555,19,172.66,73,2412.22,0.42751102145979436,2,Loyal Customers
4216,6,25.41,206,442.01,0.1884236837133383,3,Lost Customers
1483,31,112.9,40,4840.41,0.5795656892311208,2,Loyal Customers
4462,3,31.84,246,414.83,0.13423961585382266,3,Lost Customers
218,50,341.78,2,5870.93,0.744642616350505,1,Champions
3915,7,69.87,253,214.29,0.1459653019094724,3,Lost Customers
3721,17,73.47,130,1779.21,0.34992643111655974,2,Loyal Customers
691,48,382.26,21,7091.85,0.7431149399223128,1,Champions
2578,12,64.59,106,1430.16,0.33588791461393824,2,Loyal Customers
2234,31,253.93,32,2897.91,0.543662231888119,2,Loyal Customers
2239,30,256.79,71,1646.9,0.4744575632308404,2,Loyal Customers
1107,23,298.37,41,4917.76,0.5351735876964029,2,Loyal Customers
1790,15,204.35,81,4271.01,0.43895268031003504,2,Loyal Customers
3189,11,115.06,115,1599.11,0.3257563451931029,0,At Risk
2437,33,239.05,81,2960.72,0.511487680371914,2,Loyal Customers
612,45,555.17,29,10212.96,0.7882986806835807,1,Champions
3661,13,53.79,107,1778.08,0.3483646844800809,2,Loyal Customers
3712,11,99.4,143,1370.48,0.2950272616332739,2,Loyal Customers
577,55,461.09,13,7953.01,0.8091536986988576,1,Champions
2064,27,184.97,65,3766.84,0.510181228322185,2,Loyal Customers
4436,2,24.69,281,87.92,0.08926338113014308,0,At Risk
1181,18,238.22,38,2923.19,0.4652839937508381,2,Loyal Customers
889,33,589.54,5,5114.18,0.6290090346465251,1,Champions
3129,16,59.76,155,676.47,0.29684195750706505,2,Loyal Customers
1733,26,221.33,46,3157.49,0.5083699677589056,2,Loyal Customers
2664,16,102.68,162,1065.99,0.2991002936722899,0,At Risk
818,31,446.0,4,14730.78,0.832638462470189,1,Champions
3278,14,136.17,123,1531.06,0.3338650682366365,0,At Risk
1860,32,254.85,22,2207.97,0.5431151538731444,2,Loyal Customers
209,56,569.87,20,5367.21,0.7508473426901778,1,Champions
294,52,367.38,13,14166.35,0.9304796359925422,1,Champions
1120,30,188.07,54,3692.7,0.5355536885514292,2,Loyal Customers
2214,32,154.34,74,3020.48,0.5135781512158557,2,Loyal Customers
1610,17,231.87,62,2935.94,0.4379399997796853,2,Loyal Customers
1265,15,295.85,82,4998.24,0.4542211062752332,2,Loyal Customers
991,35,392.19,1,14447.36,0.8516772005241369,1,Champions
4198,2,53.11,227,346.87,0.14447674647569378,3,Lost Customers
1617,17,123.08,89,3806.03,0.43257818704352685,2,Loyal Customers
354,46,516.68,7,12619.02,0.8676407025200378,1,Champions
4558,6,59.75,223,192.01,0.16729228047903358,3,Lost Customers
2023,26,174.71,32,3320.07,0.5248086254267222,2,Loyal Customers
3691,16,149.68,147,1056.73,0.31263048026938506,0,At Risk
2556,16,128.7,151,883.93,0.3051218902512695,2,Loyal Customers
3049,17,77.37,171,1581.24,0.3079749101753932,2,Loyal Customers
1229,34,169.77,22,1951.63,0.5487098573836303,2,Loyal Customers
260,38,579.64,14,10936.61,0.7785914274105386,1,Champions
1520,16,119.74,50,1535.25,0.41210756668199316,2,Loyal Customers
1778,21,211.18,30,1971.79,0.4683861741154369,2,Loyal Customers
4740,2,33.65,264,66.1,0.10434555240237313,3,Lost Customers
1771,31,265.89,48,3869.85,0.5506403052105685,2,Loyal Customers
4354,4,75.22,361,271.27,0.031383114762958214,3,Lost Customers
53,49,345.57,4,10407.94,0.8381305159227379,1,Champions
3474,15,129.8,100,869.54,0.34585522645635597,0,At Risk
4684,2,31.61,313,401.87,0.06694616800775362,0,At Risk
4412,7,32.23,307,473.68,0.10228736035621731,3,Lost Customers
2410,31,213.9,43,2504.96,0.5248440461305927,2,Loyal Customers
2788,6,52.27,120,1747.87,0.29623959000082434,0,At Risk
2345,28,236.21,32,4230.91,0.5563783953837328,2,Loyal Customers
1034,33,163.29,63,4563.23,0.5636343368434531,2,Loyal Customers
1098,18,289.55,27,3482.97,0.4878149061959993,2,Loyal Customers
544,51,535.9,17,5043.63,0.7181448803622542,1,Champions
1047,33,163.08,36,2613.53,0.5449699141349224,2,Loyal Customers
1895,26,120.19,39,3959.77,0.5326346050776062,2,Loyal Customers
4377,6,29.64,254,342.58,0.14225486978455845,3,Lost Customers
31,30,431.24,28,13824.16,0.7848343022530919,1,Champions
726,46,393.11,17,10650.85,0.8146824543779192,1,Champions
4962,7,49.81,207,129.4,0.1862006552279645,3,Lost Customers
4719,5,48.57,240,112.16,0.14429777152645115,3,Lost Customers
3904,2,32.5,284,211.84,0.08927391230144045,0,At Risk
1427,20,153.43,70,4701.63,0.486857782561777,2,Loyal Customers
2498,20,249.92,61,2406.64,0.4440255695702125,2,Loyal Customers
437,57,364.48,1,7787.6,0.8277610194904282,1,Champions
2471,30,189.16,37,2087.66,0.5154020101179867,2,Loyal Customers
913,35,504.97,1,12966.81,0.8187282255353586,1,Champions
4223,5,48.57,230,376.02,0.1593273664227324,3,Lost Customers
4353,7,30.08,306,84.18,0.09453496378750025,3,Lost Customers
4513,3,47.02,340,126.47,0.04174170754314368,0,At Risk
4444,5,36.09,356,561.33,0.04806674182206249,3,Lost Customers
2288,33,154.96,63,2006.98,0.5067461417030903,2,Loyal Customers
4598,2,47.51,361,130.96,0.01696114373074119,3,Lost Customers
1239,24,207.42,71,1689.95,0.4415173165522727,2,Loyal Customers
904,32,590.97,1,10527.07,0.7474837555507369,1,Champions
3621,7,104.97,148,1548.41,0.27180938919805137,0,At Risk
3232,17,128.27,120,1722.91,0.35783100907156434,0,At Risk
2860,15,95.21,100,1532.34,0.3606055426378845,2,Loyal Customers
508,42,565.79,28,7714.09,0.71665405003382,1,Champions
3222,14,149.34,129,1243.97,0.3219815037913841,0,At Risk
184,56,581.5,13,9876.67,0.8576136051474408,1,Champions
1565,26,166.2,63,4435.47,0.5212430728514749,2,Loyal Customers
2705,5,117.38,181,807.62,0.21380422536204044,0,At Risk
322,33,469.45,5,11882.74,0.779640296103446,1,Champions
3564,9,127.42,132,753.5,0.28007047400828006,0,At Risk
1539,25,219.52,26,4527.72,0.5515291215190874,2,Loyal Customers
1838,18,102.16,71,4787.67,0.4765573781570936,2,Loyal Customers
2381,16,245.24,85,2836.94,0.4090248106873404,2,Loyal Customers
1913,21,251.51,22,2718.05,0.4923198624215703,2,Loyal Customers
1841,28,254.58,76,4170.39,0.5147385096843767,2,Loyal Customers
2116,19,262.52,55,4970.01,0.5009170050916995,2,Loyal Customers
4438,3,36.57,220,63.43,0.15022889055925906,0,At Risk
1147,26,177.45,31,3225.56,0.5236210987590146,2,Loyal Customers
2487,23,257.59,66,2132.86,0.45030311665245043,2,Loyal Customers
45,44,594.01,17,10274.0,0.7949963919311296,1,Champions
2155,19,268.59,74,4252.92,0.46755922195523786,2,Loyal Customers
1527,16,291.58,58,4650.82,0.47411716977494334,2,Loyal Customers
4856,6,49.17,236,295.37,0.15768774893112564,3,Lost Customers
1379,21,245.88,41,3078.18,0.48293512635370583,2,Loyal Customers
1766,21,237.64,22,2851.48,0.4952892871169556,2,Loyal Customers
3013,11,55.77,180,956.47,0.2519308712291945,0,At Risk
414,46,480.16,4,10735.29,0.8284663905409314,1,Champions
4285,4,30.88,236,365.28,0.14794412953994807,0,At Risk
1408,19,236.34,38,2051.96,0.45154487908808677,2,Loyal Customers
1659,20,251.44,82,2893.02,0.4356189686924485,2,Loyal Customers
802,38,321.66,20,8321.91,0.7149079482892334,1,Champions
1289,27,168.23,70,2567.08,0.47890235403620235,2,Loyal Customers
2183,32,108.02,35,2496.36,0.5376283818349954,2,Loyal Customers
2589,9,126.5,172,1424.46,0.2583723506932079,0,At Risk
2616,19,141.42,171,1976.69,0.3280749072645734,2,Loyal Customers
2319,32,246.97,46,4350.94,0.5688279663361759,2,Loyal Customers
257,56,483.44,16,11685.73,0.8951261698283052,1,Champions
4542,6,79.97,307,513.66,0.09752737977772596,3,Lost Customers
1730,17,149.75,33,4517.73,0.49969880203468175,2,Loyal Customers
1152,23,150.43,86,3656.76,0.46590180809758813,2,Loyal Customers
4145,6,43.31,278,93.29,0.11472901087097027,3,Lost Customers
648,39,330.75,27,14913.28,0.8608353870174859,1,Champions
2909,10,55.12,190,559.89,0.2282979348543767,0,At Risk
1703,28,170.54,81,3992.66,0.5062044538157261,2,Loyal Customers
1882,32,272.91,84,4597.06,0.5395067215475956,2,Loyal Customers
3769,7,30.87,233,162.57,0.16312931486403712,3,Lost Customers
1316,24,281.81,34,1872.29,0.4794579952035236,2,Loyal Customers
2270,28,121.05,57,2004.47,0.48393620070480226,2,Loyal Customers
1967,29,196.02,23,3688.26,0.5581934392206255,2,Loyal Customers
2466,33,188.95,45,4466.49,0.5779649480955255,2,Loyal Customers
3856,1,40.36,339,415.64,0.03779337184677851,3,Lost Customers
1351,17,263.56,38,2389.62,0.4477599156377727,2,Loyal Customers
3297,14,115.56,109,976.62,0.3343467679858055,2,Loyal Customers
113,37,449.53,13,6107.21,0.6663813338250285,1,Champions
3134,13,149.27,129,1829.03,0.3293520336900014,2,Loyal Customers
264,46,512.17,3,11125.73,0.8380712082187766,1,Champions
1394,34,266.13,70,2370.86,0.5140835887033592,2,Loyal Customers
1879,20,157.54,84,1589.07,0.4047686455198117,2,Loyal Customers
1187,31,171.32,62,3296.26,0.525054804673455,2,Loyal Customers
3072,5,94.15,155,939.48,0.24054823422240365,0,At Risk
57,48,403.7,25,13216.37,0.8757503769051986,1,Champions
1310,31,171.25,45,2807.72,0.5297503320587764,2,Loyal Customers
696,55,363.93,10,13537.85,0.9361890561884882,1,Champions
2953,7,52.02,92,1805.4,0.32881063745579825,0,At Risk
1727,27,267.18,64,4891.23,0.5361197734614557,2,Loyal Customers
2092,30,159.61,35,2564.86,0.5278533835273784,2,Loyal Customers
3870,5,24.29,336,219.41,0.05877248417330851,3,Lost Customers
320,57,310.96,19,14880.36,0.9691236897898006,1,Champions
4321,6,70.84,283,579.01,0.12095973664178127,3,Lost Customers
683,40,381.98,20,7747.04,0.7134139097760285,1,Champions
3842,7,66.21,261,385.15,0.1424417071102846,3,Lost Customers
3214,18,72.83,170,1624.07,0.31549354101029986,2,Loyal Customers
2003,30,276.2,59,2296.22,0.49989689905840023,2,Loyal Customers
4783,6,61.91,204,195.77,0.18477522498880575,3,Lost Customers
4151,5,56.26,278,122.55,0.10973046150933773,3,Lost Customers
287,48,419.45,29,7753.81,0.7505205549552746,1,Champions
1889,15,155.19,49,4374.2,0.4705531566973051,2,Loyal Customers
2338,30,285.26,45,4585.99,0.5636752143577585,2,Loyal Customers
2521,6,120.87,192,1154.31,0.21709611297335452,0,At Risk
2278,34,146.61,39,3647.35,0.5708795784714799,2,Loyal Customers
2128,23,166.55,89,3404.64,0.457543738036384,2,Loyal Customers
3500,10,61.12,125,1817.95,0.31581930438925115,0,At Risk
4212,2,26.03,243,298.69,0.12875250757258372,0,At Risk
2084,33,138.91,38,4275.53,0.5801254755105727,2,Loyal Customers
737,41,311.89,19,13480.42,0.8475731739042326,1,Champions
4802,4,31.62,336,324.55,0.055462610116223915,3,Lost Customers
337,40,422.62,3,14000.83,0.8681569617542976,1,Champions
2597,8,66.81,187,1429.13,0.2390902981944308,3,Lost Customers
2772,8,78.46,92,803.42,0.31216174029344695,0,At Risk
3705,13,131.1,172,654.09,0.263826982553018,0,At Risk
4405,3,74.88,232,417.38,0.1471168777785342,3,Lost Customers
1072,27,102.02,21,1551.83,0.5011802163441818,2,Loyal Customers
2291,25,290.28,54,2986.21,0.4915824834806746,2,Loyal Customers
1673,30,118.62,78,2930.59,0.49661525096522247,2,Loyal Customers
4084,5,30.01,307,534.42,0.09233966673543108,3,Lost Customers
4251,4,77.71,248,401.77,0.13776718710474511,3,Lost Customers
4114,1,48.27,359,256.38,0.015934093792668084,0,At Risk
4409,3,55.11,226,400.13,0.1522274922740485,0,At Risk
3367,13,97.71,151,1793.86,0.3084228209965525,0,At Risk
1489,34,152.86,23,4711.1,0.6092048713946187,2,Loyal Customers
499,36,508.89,26,11826.17,0.7760997394838652,1,Champions
4383,1,35.68,320,209.64,0.050608201808817664,3,Lost Customers
3480,7,65.42,111,1430.62,0.3030708095578687,0,At Risk
2582,14,99.85,180,763.47,0.2645848954929992,0,At Risk
3124,7,135.78,154,1211.82,0.25882422449482423,0,At Risk
2922,15,56.76,199,813.79,0.2539551945973771,0,At Risk
4378,1,48.42,249,460.75,0.12121485704491125,0,At Risk
2645,12,117.67,152,1595.02,0.29743225771221876,0,At Risk
4287,6,46.34,254,142.94,0.13781197128956693,3,Lost Customers
4041,7,54.58,339,343.54,0.07008712382849439,3,Lost Customers
2035,29,233.7,21,2995.92,0.5446172254439204,2,Loyal Customers
1023,34,226.24,74,3441.09,0.5342380727997964,2,Loyal Customers
2283,23,169.92,64,2494.21,0.46017630036716795,2,Loyal Customers
4887,4,78.15,364,200.11,0.027052228190301772,3,Lost Customers
4220,6,30.14,284,371.89,0.115434623192056,3,Lost Customers
3064,18,145.44,185,1778.56,0.3051953828064507,0,At Risk
4366,4,25.15,201,353.15,0.17972546389164964,0,At Risk
666,53,306.64,2,14174.86,0.9463919998060956,1,Champions
3933,1,77.75,273,147.94,0.09227538907300885,3,Lost Customers
2639,8,102.03,134,1412.86,0.28726301518989095,0,At Risk
3177,11,79.8,111,809.82,0.31185405456081583,0,At Risk
4266,6,45.32,230,415.96,0.165865930690463,3,Lost Customers
3122,14,140.82,197,902.22,0.2521049488301629,0,At Risk
1018,32,240.43,22,2294.1,0.5450319383220205,2,Loyal Customers
558,42,369.2,20,14568.0,0.8765107447161046,1,Champions
2400,28,285.9,77,2585.14,0.4785437323251011,2,Loyal Customers
1208,32,267.35,88,3788.76,0.5178553645811376,2,Loyal Customers
2006,20,271.32,38,4511.3,0.5119261032375166,2,Loyal Customers
2657,18,93.37,185,1439.74,0.29765509594974354,0,At Risk
2136,34,272.79,83,3997.12,0.5383705123649413,2,Loyal Customers
1511,27,166.59,45,2639.98,0.5034184836735381,2,Loyal Customers
1737,24,280.51,63,4872.19,0.5196626451901502,2,Loyal Customers
246,37,375.54,17,6144.88,0.6635566590856189,1,Champions
1164,24,139.64,89,3355.4,0.46209764147570676,2,Loyal Customers
3363,15,73.79,153,605.5,0.29144433636366546,0,At Risk
267,41,482.01,2,6205.58,0.7012426441038156,1,Champions
2367,16,123.98,73,2675.25,0.41641548337914064,2,Loyal Customers
1115,16,188.59,54,4771.8,0.4804725289775386,2,Loyal Customers
64,54,350.68,18,12120.14,0.8916628323234398,1,Champions
2593,15,52.23,190,1276.07,0.27248478652108615,0,At Risk
2789,19,143.1,152,1132.04,0.3266768684436716,0,At Risk
2758,19,86.45,95,1925.19,0.396525867502336,2,Loyal Customers
3012,15,96.59,199,1309.66,0.2649905586362042,0,At Risk
3077,11,65.9,161,1160.44,0.2738693993278379,3,Lost Customers
2999,18,63.52,194,515.85,0.2688525808930298,0,At Risk
2816,17,121.55,121,1644.78,0.3551765101122666,0,At Risk
2260,15,158.48,56,2817.36,0.4294961256279493,2,Loyal Customers
4959,6,20.32,276,375.68,0.12284497526508807,3,Lost Customers
3205,19,119.14,106,1380.09,0.37432165186095384,2,Loyal Customers
1238,19,141.88,75,2539.84,0.4285196453843074,2,Loyal Customers
104,43,306.02,24,11707.32,0.8148343105675644,1,Champions
2644,14,66.06,134,793.32,0.30737373595492606,0,At Risk
273,34,333.97,10,9220.34,0.7214607433452405,1,Champions
509,57,484.76,17,9966.95,0.8616094598327019,1,Champions
2227,16,150.72,57,2665.64,0.4308536317992535,2,Loyal Customers
4934,5,41.67,348,179.16,0.04688772751998472,3,Lost Customers
2442,21,135.48,74,4618.0,0.4869833483406869,2,Loyal Customers
866,59,311.0,27,14209.95,0.9581774441799439,1,Champions
3327,9,125.29,122,1242.87,0.30011869262528634,2,Loyal Customers
909,41,353.14,25,8097.88,0.7222926592671127,1,Champions
2115,25,247.79,39,3835.25,0.524213750914532,2,Loyal Customers
3897,3,43.42,254,418.11,0.12698660345400034,3,Lost Customers
1628,24,260.23,33,4769.13,0.5448416186710235,2,Loyal Customers
2874,15,137.75,90,708.73,0.35143398132124043,2,Loyal Customers
1523,25,173.05,31,3809.37,0.5309638104692992,2,Loyal Customers
836,35,556.32,28,8709.41,0.6992564268039888,1,Champions
359,41,361.5,4,6946.24,0.7158941977687093,1,Champions
139,53,594.71,6,10983.57,0.871708271147693,1,Champions
300,46,574.45,4,12055.86,0.8578550825141379,1,Champions
1557,32,121.22,69,2678.87,0.5105545287415445,2,Loyal Customers
1004,22,176.79,79,4197.25,0.4786907090832712,2,Loyal Customers
383,37,342.03,6,14640.29,0.8626914514336524,1,Champions
942,58,539.34,2,6989.92,0.8147429761134218,1,Champions
4447,7,37.16,226,176.52,0.1698500222560864,3,Lost Customers
4855,4,70.92,322,291.98,0.06755829222154004,3,Lost Customers
762,41,490.93,16,11566.31,0.8077227686758883,1,Champions
1706,15,275.48,44,2415.69,0.4315461512508853,2,Loyal Customers
1874,28,264.09,50,2548.57,0.5024551581325145,2,Loyal Customers
2551,5,113.87,95,1357.71,0.30480080989256525,0,At Risk
2087,20,271.13,42,2324.75,0.45960241181542827,2,Loyal Customers
2198,19,208.84,40,2711.61,0.4643935916035152,2,Loyal Customers
899,44,308.99,21,10047.96,0.7863029696355478,1,Champions
4000,4,44.09,360,97.66,0.028435253137557678,3,Lost Customers
3616,8,71.11,115,879.24,0.2927868092626839,0,At Risk
1403,29,103.53,89,2045.58,0.46119677349278293,2,Loyal Customers
3874,4,47.25,260,232.94,0.12302094032676691,0,At Risk
3786,7,73.4,318,480.84,0.09237344286572692,3,Lost Customers
4387,4,71.45,313,113.81,0.07183495717110915,3,Lost Customers
2956,8,121.7,133,1635.69,0.29313774763058154,0,At Risk
1513,17,121.31,59,1761.32,0.4145466122234573,2,Loyal Customers
1189,29,289.32,43,2128.63,0.5051695560501493,2,Loyal Customers
2990,11,57.68,184,1349.9,0.2570234754347768,0,At Risk
2081,30,153.93,45,4759.98,0.567547283628163,2,Loyal Customers
4984,6,44.57,290,431.47,0.11126604382624013,3,Lost Customers
3438,7,129.76,145,774.07,0.2573240531824725,0,At Risk
109,52,567.16,26,13645.64,0.906986707010406,1,Champions
4699,3,20.87,292,55.67,0.08412212931202374,0,At Risk
2828,11,128.08,92,1021.39,0.33396171724452195,2,Loyal Customers
4748,6,28.18,349,475.45,0.05821549493523365,3,Lost Customers
59,50,442.19,19,8577.98,0.7893190321635585,1,Champions
77,36,324.53,5,14791.05,0.8613125808937089,1,Champions
797,40,598.9,26,14407.85,0.8561527379041656,1,Champions
369,45,567.8,27,11262.34,0.8134836628931339,1,Champions
4906,5,47.59,286,411.76,0.10884069278148954,3,Lost Customers
786,42,561.54,13,12803.66,0.8436564072040342,1,Champions
2089,22,121.14,72,2144.93,0.4394275060703612,2,Loyal Customers
2315,16,277.39,36,1788.2,0.43055736809351036,2,Loyal Customers
3385,7,56.95,197,509.75,0.20382268273134632,0,At Risk
3606,19,78.53,95,1715.88,0.3918677675024027,2,Loyal Customers
4112,1,67.12,259,598.88,0.1151313689709183,0,At Risk
1903,32,162.96,81,2172.6,0.48829870638677836,2,Loyal Customers
1704,16,165.14,46,3529.23,0.4601456992822997,2,Loyal Customers
122,54,493.78,8,12539.62,0.9101556803943884,1,Champions
1845,31,116.49,61,1612.58,0.48850101372361143,2,Loyal Customers
2370,21,255.8,37,3572.43,0.49759744168345743,2,Loyal Customers
3729,5,143.53,96,762.62,0.29064159842089127,0,At Risk
911,45,551.43,22,13714.14,0.8726261247951711,1,Champions
125,57,595.95,6,14628.1,0.9754145187435178,1,Champions
2573,15,128.9,106,1790.22,0.3608500406691675,2,Loyal Customers
1587,29,162.99,40,2366.27,0.5132053802177076,2,Loyal Customers
1258,34,112.27,48,3682.7,0.5634245185957703,2,Loyal Customers
3442,13,58.75,157,1221.22,0.29018446960857913,0,At Risk
3481,17,95.32,145,605.16,0.3100622121706949,2,Loyal Customers
4109,2,20.77,212,576.78,0.16332955395561358,0,At Risk
1179,31,237.04,21,2636.31,0.5479137015071126,2,Loyal Customers
3464,16,60.19,189,1684.06,0.2881298890772466,0,At Risk
3470,6,142.0,173,1239.52,0.2363916906348851,0,At Risk
3468,18,141.87,175,1464.91,0.30737275214751986,0,At Risk
2104,31,215.95,33,4016.62,0.5676428693481042,2,Loyal Customers
443,45,479.05,10,13284.69,0.8740579190006011,1,Champions
2228,34,276.75,62,2899.87,0.5331824758772701,2,Loyal Customers
4417,3,46.18,303,148.62,0.07611742972318293,0,At Risk
926,47,331.98,17,11212.92,0.8328407871849701,1,Champions
4021,7,38.95,333,483.58,0.07869815659828847,3,Lost Customers
2146,33,205.43,38,4791.09,0.5915990316520164,2,Loyal Customers
4771,6,27.83,345,599.6,0.06464140106344067,3,Lost Customers
1412,20,183.05,74,2918.91,0.4435211463352026,2,Loyal Customers
3467,18,130.47,153,1450.85,0.3272063733116738,2,Loyal Customers
2073,25,132.43,72,3271.13,0.4814397335729596,2,Loyal Customers
1510,30,182.06,83,3167.71,0.497313495440427,2,Loyal Customers
1228,34,155.87,85,3388.66,0.5229980066351096,2,Loyal Customers
4073,1,62.19,324,555.18,0.05463503558299776,0,At Risk
2586,10,67.08,118,1354.45,0.311914576565744,2,Loyal Customers
4451,1,30.39,240,521.99,0.13081948396946494,3,Lost Customers
2952,19,103.47,109,1621.29,0.37694219673437807,2,Loyal Customers
3886,2,72.3,227,238.56,0.14206635609304238,0,At Risk
325,32,435.99,10,5275.37,0.6223677735755241,1,Champions
3978,2,63.86,292,366.28,0.08538489778031434,0,At Risk
3577,7,131.76,94,893.79,0.3066916646915214,0,At Risk
2212,21,238.68,69,4492.81,0.4887760557215453,2,Loyal Customers
3299,18,75.17,112,612.81,0.3461019572171955,0,At Risk
3036,18,69.13,153,705.35,0.31061560579005404,0,At Risk
1499,34,217.63,22,3526.21,0.5837514277715472,2,Loyal Customers
1503,23,219.78,82,3899.98,0.4749775635736144,2,Loyal Customers
1007,15,120.5,26,3411.17,0.4701836278315474,2,Loyal Customers
4180,4,22.03,318,461.88,0.0750023440427237,3,Lost Customers
3014,5,68.64,184,1155.92,0.21880823261181004,0,At Risk
3517,12,71.01,132,1779.66,0.31985635626223624,3,Lost Customers
1468,19,249.52,31,4713.9,0.517195414098612,2,Loyal Customers
1226,18,157.35,69,2502.28,0.4275285524416678,2,Loyal Customers
3168,16,128.3,167,639.42,0.2850284154158729,0,At Risk
2268,28,288.36,44,2860.3,0.514887074706181,2,Loyal Customers
3809,2,26.05,262,501.83,0.11587402959563936,3,Lost Customers
1217,29,182.27,80,4576.89,0.52577169838129,2,Loyal Customers
3977,5,26.94,242,335.44,0.14743526576768876,3,Lost Customers
4585,6,39.52,340,168.88,0.05963467557926826,3,Lost Customers
421,52,314.09,3,13930.9,0.9343973111957048,1,Champions
3423,19,127.81,186,632.95,0.28443431361616844,2,Loyal Customers
7,58,501.51,17,12928.54,0.933168032054209,1,Champions
933,51,534.72,10,9327.67,0.8198945220083521,1,Champions
1692,27,215.41,51,2782.73,0.5011008152866265,2,Loyal Customers
440,34,478.52,16,5088.63,0.6240168883178691,1,Champions
1314,21,196.58,77,1527.24,0.41545262057650395,2,Loyal Customers
679,30,366.23,4,7418.93,0.6642668086677276,1,Champions
1944,18,293.59,44,1584.84,0.43000511037228195,2,Loyal Customers
4611,1,37.01,223,499.59,0.14588874760230858,0,At Risk
3304,12,79.13,147,872.92,0.28594100125494165,0,At Risk
2269,21,220.75,28,3015.39,0.49344252502213976,2,Loyal Customers
4634,1,65.52,293,523.92,0.08232763671745207,3,Lost Customers
4081,7,66.01,297,500.11,0.11203305728783299,3,Lost Customers
2519,13,113.11,91,645.07,0.33780207068183343,0,At Risk
